ibgeCode,municipio,uf,tem_aeroporto,distancia_aeroporto_km,aeroporto_comercial_mais_proximo,tipo,fonte
4317806,Santo Augusto,RS,False,41.91,,,
4317905,Santo Cristo,RS,False,22.28,,,
4317954,Santo Expedito do Sul,RS,False,66.67,,,
4317509,Santo Ângelo,RS,True,13.23,,,
4319901,Sapiranga,RS,False,12.66,,,
4320008,Sapucaia do Sul,RS,False,14.68,,,
4320107,Sarandi,RS,False,42.85,,,
4320206,Seberi,RS,False,44.65,,,
4320230,Sede Nova,RS,False,37.96,,,
4320263,Segredo,RS,False,62.53,,,
4320305,Selbach,RS,False,12.12,,,
4320321,Senador Salgado Filho,RS,False,13.52,,,
4320354,Sentinela do Sul,RS,False,63.21,,,
4320404,Serafina Corrêa,RS,False,34.36,,,
4320503,Sertão,RS,False,26.17,,,
4320552,Sertão Santana,RS,False,52.8,,,
4320578,Sete de Setembro,RS,False,26.95,,,
4320602,Severiano de Almeida,RS,False,26.78,,,
4320651,Silveira Martins,RS,False,14.62,,,
4320677,Sinimbu,RS,False,30.39,,,
4320701,Sobradinho,RS,False,67.0,,,
4320800,Soledade,RS,True,2.47,,,
4318002,São Borja,RS,True,25.27,,,
4318051,São Domingos do Sul,RS,False,39.26,,,
4318101,São Francisco de Assis,RS,False,38.09,,,
4318200,São Francisco de Paula,RS,False,60.71,,,
4318309,São Gabriel,RS,True,10.04,,,
4318408,São Jerônimo,RS,False,70.88,,,
4318440,São Jorge,RS,False,35.51,,,
4318457,São José das Missões,RS,False,22.79,,,
4318465,São José do Herval,RS,False,34.39,,,
4318481,São José do Hortêncio,RS,False,25.17,,,
4318499,São José do Inhacorá,RS,False,23.93,,,
4318507,São José do Norte,RS,False,54.12,,,
4318606,São José do Ouro,RS,False,66.87,,,
4318614,São José do Sul,RS,False,19.25,,,
4318622,São José dos Ausentes,RS,False,45.34,,,
4318424,São João da Urtiga,RS,False,45.64,,,
4318432,São João do Polêsine,RS,False,22.62,,,
4318705,São Leopoldo,RS,False,8.67,,,
4318804,São Lourenço do Sul,RS,True,19.1,,,
4318903,São Luiz Gonzaga,RS,True,15.09,,,
4319000,São Marcos,RS,False,28.87,,,
4319109,São Martinho,RS,False,39.29,,,
4319125,São Martinho da Serra,RS,False,32.37,,,
4319158,São Miguel das Missões,RS,False,55.47,,,
4319208,São Nicolau,RS,False,28.02,,,
4319307,São Paulo das Missões,RS,False,43.54,,,
4319356,São Pedro da Serra,RS,False,16.95,,,
4319364,São Pedro das Missões,RS,False,15.91,,,
4319372,São Pedro do Butiá,RS,False,31.43,,,
4319406,São Pedro do Sul,RS,False,53.91,,,
4319505,São Sebastião do Caí,RS,False,20.6,,,
4319604,São Sepé,RS,True,3.34,,,
4319703,São Valentim,RS,False,30.82,,,
4319711,São Valentim do Sul,RS,False,23.07,,,
4319737,São Valério do Sul,RS,False,47.07,,,
4319752,São Vendelino,RS,False,20.06,,,
4319802,São Vicente do Sul,RS,False,55.61,,,
4320453,Sério,RS,False,30.58,,,
4320859,Tabaí,RS,False,24.31,,,
4320909,Tapejara,RS,False,37.46,,,
4321006,Tapera,RS,False,8.59,,,
4321105,Tapes,RS,False,58.25,,,
4321204,Taquara,RS,False,30.92,,,
4321303,Taquari,RS,False,33.04,,,
4321329,Taquaruçu do Sul,RS,False,56.94,,,
4321352,Tavares,RS,False,26.32,,,
4321402,Tenente Portela,RS,False,64.01,,,
4321436,Terra de Areia,RS,False,18.65,,,
4321451,Teutônia,RS,False,15.43,,,
4321469,Tio Hugo,RS,False,30.47,,,
4321477,Tiradentes do Sul,RS,False,37.01,,,
4321493,Toropi,RS,False,59.44,,,
4321501,Torres,RS,True,10.14,,,
4321600,Tramandaí,RS,False,14.21,,,
4321626,Travesseiro,RS,False,24.18,,,
4321956,Trindade do Sul,RS,False,49.81,,,
4322004,Triunfo,RS,False,15.85,,,
4321634,Três Arroios,RS,False,21.03,,,
4321667,Três Cachoeiras,RS,False,16.22,,,
4321709,Três Coroas,RS,False,39.0,,,
4321832,Três Forquilhas,RS,False,26.55,,,
4321857,Três Palmeiras,RS,False,55.55,,,
4321907,Três Passos,RS,False,45.96,,,
4321808,Três de Maio,RS,False,12.71,,,
4322103,Tucunduva,RS,False,9.07,,,
4322152,Tunas,RS,False,41.87,,,
4322186,Tupanci do Sul,RS,False,75.24,,,
4322202,Tupanciretã,RS,False,55.78,,,
4322251,Tupandi,RS,False,25.1,,,
4322301,Tuparendi,RS,False,22.46,,,
4322327,Turuçu,RS,False,14.82,,,
4322343,Ubiretama,RS,False,18.82,,,
4322376,Unistalda,RS,False,34.92,,,
4322350,União da Serra,RS,False,40.83,,,
4322400,Uruguaiana,RS,True,30.34,,,
4322509,Vacaria,RS,True,11.92,,,
4322541,Vale Real,RS,False,18.92,,,
4322525,Vale Verde,RS,False,33.13,,,
4322533,Vale do Sol,RS,False,29.02,,,
4322558,Vanini,RS,False,41.6,,,
4322608,Venâncio Aires,RS,False,24.18,,,
4322707,Vera Cruz,RS,False,12.53,,,
4322806,Veranópolis,RS,True,3.26,,,
4322855,Vespasiano Corrêa,RS,False,31.97,,,
4322905,Viadutos,RS,False,29.36,,,
4323002,Viamão,RS,False,30.05,,,
4323101,Vicente Dutra,RS,False,44.86,,,
4323200,Victor Graeff,RS,False,26.67,,,
4323309,Vila Flores,RS,False,7.72,,,
4323358,Vila Lângaro,RS,False,22.51,,,
4323408,Vila Maria,RS,False,39.04,,,
4323457,Vila Nova do Sul,RS,False,33.62,,,
4323507,Vista Alegre,RS,False,60.58,,,
4323606,Vista Alegre do Prata,RS,False,17.57,,,
4323705,Vista Gaúcha,RS,False,57.19,,,
4323754,Vitória das Missões,RS,False,30.93,,,
4323770,Westfália,RS,False,19.49,,,
4323804,Xangri-lá,RS,False,5.82,,,
4300059,Água Santa,RS,False,27.35,,,
4301552,Áurea,RS,False,20.18,,,
4200051,Abdon Batista,SC,False,55.43,,,
4200101,Abelardo Luz,SC,False,29.27,,,
4200200,Agrolândia,SC,False,42.99,,,
4200309,Agronômica,SC,False,25.53,,,
4200705,Alfredo Wagner,SC,False,64.17,,,
4200754,Alto Bela Vista,SC,False,29.56,,,
4200804,Anchieta,SC,False,32.47,,,
4200903,Angelina,SC,False,52.66,,,
4201000,Anita Garibaldi,SC,False,67.9,,,
4201109,Anitápolis,SC,False,62.3,,,
4201208,Antônio Carlos,SC,False,33.71,,,
4201257,Apiúna,SC,False,18.1,,,
4201273,Arabutã,SC,False,13.55,,,
4201307,Araquari,SC,False,26.76,,,
4201406,Araranguá,SC,False,24.52,,,
4201505,Armazém,SC,False,48.8,,,
4201604,Arroio Trinta,SC,False,21.02,,,
4201653,Arvoredo,SC,False,22.69,,,
4201703,Ascurra,SC,False,25.33,,,
4201802,Atalanta,SC,False,36.59,,,
4201901,Aurora,SC,False,19.41,,,
4201950,Balneário Arroio do Silva,SC,False,33.05,,,
4202057,Balneário Barra do Sul,SC,False,26.53,,,
4202008,Balneário Camboriú,SC,False,14.28,,,
4202073,Balneário Gaivota,SC,False,34.86,,,
4212809,Balneário Piçarras,SC,False,15.55,,,
4220000,Balneário Rincão,SC,False,19.82,,,
4202081,Bandeirante,SC,False,14.55,,,
4202099,Barra Bonita,SC,False,14.69,,,
4202107,Barra Velha,SC,False,25.16,,,
4202131,Bela Vista do Toldo,SC,False,36.01,,,
4202156,Belmonte,SC,False,14.17,,,
4202206,Benedito Novo,SC,False,34.1,,,
4202305,Biguaçu,SC,False,29.8,,,
4202404,Blumenau,SC,True,5.94,,,
4202438,Bocaina do Sul,SC,False,36.81,,,
4202503,Bom Jardim da Serra,SC,False,27.21,,,
4202537,Bom Jesus,SC,False,15.03,,,
4202578,Bom Jesus do Oeste,SC,False,42.21,,,
4202602,Bom Retiro,SC,False,60.87,,,
4202453,Bombinhas,SC,False,35.16,,,
4202701,Botuverá,SC,False,41.99,,,
4202800,Braço do Norte,SC,False,49.04,,,
4202859,Braço do Trombudo,SC,False,42.56,,,
4202875,Brunópolis,SC,False,24.48,,,
4202909,Brusque,SC,False,37.36,,,
4203105,Caibi,SC,False,36.11,,,
4203154,Calmon,SC,False,19.52,,,
4203204,Camboriú,SC,False,22.07,,,
4203303,Campo Alegre,SC,False,43.45,,,
4203402,Campo Belo do Sul,SC,False,46.82,,,
4203501,Campo Erê,SC,False,43.86,,,
4203600,Campos Novos,SC,False,40.71,,,
4203709,Canelinha,SC,False,42.39,,,
4203808,Canoinhas,SC,False,25.45,,,
4203907,Capinzal,SC,False,27.81,,,
4203956,Capivari de Baixo,SC,False,26.87,,,
4203253,Capão Alto,SC,False,44.58,,,
4204004,Catanduvas,SC,False,19.92,,,
4204103,Caxambu do Sul,SC,False,25.78,,,
4203006,Caçador,SC,True,14.88,,,
4204152,Celso Ramos,SC,False,58.68,,,
4204178,Cerro Negro,SC,False,58.39,,,
4204194,Chapadão do Lageado,SC,False,46.96,,,
4204202,Chapecó,SC,True,1.36,,,
4204251,Cocal do Sul,SC,False,16.73,,,
4204301,Concórdia,SC,True,7.83,,,
4204350,Cordilheira Alta,SC,False,17.74,,,
4204400,Coronel Freitas,SC,False,28.62,,,
4204459,Coronel Martins,SC,False,35.37,,,
4204558,Correia Pinto,SC,True,4.64,,,
4204509,Corupá,SC,False,49.31,,,
4204608,Criciúma,SC,False,4.23,,,
4204707,Cunha Porã,SC,False,33.0,,,
4204756,Cunhataí,SC,False,45.49,,,
4204806,Curitibanos,SC,True,1.32,,,
4204905,Descanso,SC,True,8.91,,,
4205001,Dionísio Cerqueira,SC,True,10.91,,,
4205100,Dona Emma,SC,False,29.99,,,
4205159,Doutor Pedrinho,SC,False,47.83,,,
4205175,Entre Rios,SC,False,25.35,,,
4205191,Ermo,SC,False,36.91,,,
4205209,Erval Velho,SC,False,18.0,,,
4205308,Faxinal dos Guedes,SC,False,13.23,,,
4205357,Flor do Sertão,SC,False,16.78,,,
4205407,Florianópolis,SC,True,11.1,,,
4205431,Formosa do Sul,SC,False,47.51,,,
4205456,Forquilhinha,SC,True,9.42,,,
4205506,Fraiburgo,SC,False,27.07,,,
4205555,Frei Rogério,SC,False,19.23,,,
4205605,Galvão,SC,False,25.93,,,
4205704,Garopaba,SC,False,42.99,,,
4205803,Garuva,SC,False,19.84,,,
4205902,Gaspar,SC,False,16.82,,,
4206009,Governador Celso Ramos,SC,False,33.1,,,
4206207,Gravatal,SC,False,35.97,,,
4206108,Grão-Pará,SC,False,57.97,,,
4206306,Guabiruba,SC,False,30.98,,,
4206405,Guaraciaba,SC,False,23.3,,,
4206504,Guaramirim,SC,False,31.87,,,
4206603,Guarujá do Sul,SC,False,19.13,,,
4206652,Guatambú,SC,False,12.44,,,
4206702,Herval d'Oeste,SC,False,14.41,,,
4206751,Ibiam,SC,False,24.36,,,
4206801,Ibicaré,SC,False,20.14,,,
4206900,Ibirama,SC,False,15.9,,,
4207106,Ilhota,SC,False,20.62,,,
4207205,Imaruí,SC,False,54.27,,,
4207304,Imbituba,SC,False,60.57,,,
4207403,Imbuia,SC,False,40.29,,,
4207502,Indaial,SC,False,22.3,,,
4207577,Iomerê,SC,False,13.33,,,
4207601,Ipira,SC,False,32.85,,,
4207650,Iporã do Oeste,SC,False,24.35,,,
4207684,Ipuaçu,SC,False,24.09,,,
4207700,Ipumirim,SC,False,18.63,,,
4207759,Iraceminha,SC,False,19.28,,,
4207809,Irani,SC,False,21.83,,,
4207858,Irati,SC,False,49.56,,,
4207908,Irineópolis,SC,False,33.76,,,
4208104,Itaiópolis,SC,False,56.11,,,
4208203,Itajaí,SC,False,14.34,,,
4208302,Itapema,SC,False,25.49,,,
4208401,Itapiranga,SC,False,42.31,,,
4208450,Itapoá,SC,False,17.73,,,
4208500,Ituporanga,SC,False,32.57,,,
4208005,Itá,SC,False,28.63,,,
4207007,Içara,SC,False,14.37,,,
4208609,Jaborá,SC,False,21.27,,,
4208708,Jacinto Machado,SC,False,46.86,,,
4208807,Jaguaruna,SC,True,2.28,,,
4208906,Jaraguá do Sul,SC,False,39.48,,,
4208955,Jardinópolis,SC,False,50.91,,,
4209003,Joaçaba,SC,True,4.19,,,
4209102,Joinville,SC,True,15.54,,,
4209151,José Boiteux,SC,False,35.01,,,
4209177,Jupiá,SC,False,19.59,,,
4209201,Lacerdópolis,SC,False,9.53,,,
4209300,Lages,SC,True,26.96,,,
4209409,Laguna,SC,False,30.62,,,
4209458,Lajeado Grande,SC,False,17.98,,,
4209508,Laurentino,SC,False,19.58,,,
4209607,Lauro Müller,SC,False,38.27,,,
4209706,Lebon Régis,SC,False,24.82,,,
4209805,Leoberto Leal,SC,False,44.75,,,
4209854,Lindóia do Sul,SC,False,16.45,,,
4209904,Lontras,SC,True,4.75,,,
4210001,Luiz Alves,SC,False,23.17,,,
4210035,Luzerna,SC,False,10.17,,,
4210050,Macieira,SC,False,30.3,,,
4210100,Mafra,SC,False,42.32,,,
4210209,Major Gercino,SC,False,56.25,,,
4210308,Major Vieira,SC,False,38.83,,,
4210407,Maracajá,SC,False,15.56,,,
4210506,Maravilha,SC,False,30.57,,,
4210555,Marema,SC,False,26.45,,,
4210605,Massaranduba,SC,False,24.98,,,
4210704,Matos Costa,SC,False,28.59,,,
4210803,Meleiro,SC,False,21.49,,,
4210852,Mirim Doce,SC,False,43.94,,,
4210902,Modelo,SC,False,45.09,,,
4211009,Mondaí,SC,False,35.72,,,
4211058,Monte Carlo,SC,False,30.16,,,
4211108,Monte Castelo,SC,False,58.51,,,
4211256,Morro Grande,SC,False,30.82,,,
4211207,Morro da Fumaça,SC,False,19.05,,,
4211306,Navegantes,SC,True,9.69,,,
4211405,Nova Erechim,SC,False,35.0,,,
4211454,Nova Itaberaba,SC,False,25.71,,,
4211504,Nova Trento,SC,False,52.34,,,
4211603,Nova Veneza,SC,False,16.3,,,
4211652,Novo Horizonte,SC,False,32.47,,,
4211702,Orleans,SC,False,49.86,,,
4211751,Otacílio Costa,SC,False,40.43,,,
4211801,Ouro,SC,False,17.67,,,
4211850,Ouro Verde,SC,False,20.5,,,
4211876,Paial,SC,False,19.33,,,
4211892,Painel,SC,False,28.75,,,
4211900,Palhoça,SC,False,15.6,,,
4212007,Palma Sola,SC,False,33.06,,,
4212056,Palmeira,SC,False,21.06,,,
4212106,Palmitos,SC,False,47.16,,,
4212205,Papanduva,SC,False,42.84,,,
4212239,Paraíso,SC,False,21.59,,,
4212254,Passo de Torres,SC,False,19.03,,,
4212270,Passos Maia,SC,False,25.92,,,
4212304,Paulo Lopes,SC,False,38.41,,,
4212403,Pedras Grandes,SC,False,25.99,,,
4212502,Penha,SC,False,7.94,,,
4212601,Peritiba,SC,False,25.83,,,
4212650,Pescaria Brava,SC,False,34.92,,,
4212700,Petrolândia,SC,False,45.08,,,
4212908,Pinhalzinho,SC,False,46.1,,,
4213005,Pinheiro Preto,SC,False,10.52,,,
4213104,Piratuba,SC,False,38.67,,,
4213153,Planalto Alegre,SC,False,22.8,,,
4213203,Pomerode,SC,False,13.94,,,
4213302,Ponte Alta,SC,False,25.7,,,
4213351,Ponte Alta do Norte,SC,False,22.02,,,
4213401,Ponte Serrada,SC,False,37.68,,,
4213500,Porto Belo,SC,False,32.89,,,
4213609,Porto União,SC,False,17.8,,,
4213708,Pouso Redondo,SC,False,45.21,,,
4213807,Praia Grande,SC,False,31.39,,,
4213906,Presidente Castello Branco,SC,False,23.53,,,
4214003,Presidente Getúlio,SC,False,20.16,,,
4214102,Presidente Nereu,SC,False,22.12,,,
4214151,Princesa,SC,False,16.24,,,
4214201,Quilombo,SC,False,37.88,,,
4214300,Rancho Queimado,SC,False,52.99,,,
4214904,Rio Fortuna,SC,False,66.03,,,
4215000,Rio Negrinho,SC,False,66.21,,,
4215059,Rio Rufino,SC,False,39.5,,,
4214409,Rio das Antas,SC,False,12.89,,,
4214508,Rio do Campo,SC,False,64.14,,,
4214607,Rio do Oeste,SC,False,29.52,,,
4214805,Rio do Sul,SC,False,9.47,,,
4214706,Rio dos Cedros,SC,False,36.22,,,
4215075,Riqueza,SC,False,27.15,,,
4215109,Rodeio,SC,False,26.6,,,
4215208,Romelândia,SC,False,23.99,,,
4215307,Salete,SC,False,50.92,,,
4215356,Saltinho,SC,False,52.46,,,
4215406,Salto Veloso,SC,False,30.65,,,
4215455,Sangão,SC,False,7.23,,,
4215505,Santa Cecília,SC,False,43.14,,,
4215554,Santa Helena,SC,False,19.37,,,
4215604,Santa Rosa de Lima,SC,False,72.73,,,
4215653,Santa Rosa do Sul,SC,False,33.18,,,
4215679,Santa Terezinha,SC,False,66.35,,,
4215687,Santa Terezinha do Progresso,SC,False,39.38,,,
4215695,Santiago do Sul,SC,False,42.13,,,
4215703,Santo Amaro da Imperatriz,SC,False,25.27,,,
4217303,Saudades,SC,False,46.13,,,
4217402,Schroeder,SC,False,30.83,,,
4217501,Seara,SC,False,28.69,,,
4217550,Serra Alta,SC,False,48.79,,,
4217600,Siderópolis,SC,False,18.67,,,
4217709,Sombrio,SC,False,41.22,,,
4217758,Sul Brasil,SC,False,56.37,,,
4215802,São Bento do Sul,SC,False,55.57,,,
4215752,São Bernardino,SC,False,42.0,,,
4215901,São Bonifácio,SC,False,49.55,,,
4216008,São Carlos,SC,False,38.76,,,
4216057,São Cristóvão do Sul,SC,False,25.14,,,
4216107,São Domingos,SC,False,38.16,,,
4216206,São Francisco do Sul,SC,True,8.93,,,
4216503,São Joaquim,SC,True,13.06,,,
4216602,São José,SC,False,14.44,,,
4216701,São José do Cedro,SC,False,23.61,,,
4216800,São José do Cerrito,SC,False,29.2,,,
4216305,São João Batista,SC,False,48.57,,,
4216354,São João do Itaperiú,SC,False,35.18,,,
4216255,São João do Oeste,SC,False,35.67,,,
4216404,São João do Sul,SC,False,23.49,,,
4216909,São Lourenço do Oeste,SC,False,32.14,,,
4217006,São Ludgero,SC,False,37.35,,,
4217105,São Martinho,SC,False,61.87,,,
4217154,São Miguel da Boa Vista,SC,False,28.26,,,
4217204,São Miguel do Oeste,SC,False,6.04,,,
4217253,São Pedro de Alcântara,SC,False,29.43,,,
4217808,Taió,SC,False,55.15,,,
4217907,Tangará,SC,False,16.39,,,
4217956,Tigrinhos,SC,False,36.37,,,
4218004,Tijucas,SC,False,41.29,,,
4218103,Timbé do Sul,SC,False,44.14,,,
4218202,Timbó,SC,False,17.62,,,
4218251,Timbó Grande,SC,False,32.85,,,
4218350,Treviso,SC,False,26.04,,,
4218509,Treze Tílias,SC,False,25.29,,,
4218400,Treze de Maio,SC,False,15.48,,,
4218608,Trombudo Central,SC,False,31.43,,,
4218301,Três Barras,SC,True,6.66,,,
4218707,Tubarão,SC,False,21.66,,,
4218756,Tunápolis,SC,False,27.23,,,
4218806,Turvo,SC,False,33.63,,,
4218855,União do Oeste,SC,False,43.29,,,
4218905,Urubici,SC,False,38.87,,,
4218954,Urupema,SC,False,24.61,,,
4219002,Urussanga,SC,False,27.84,,,
4219150,Vargem,SC,False,39.49,,,
4219176,Vargem Bonita,SC,False,32.18,,,
4219101,Vargeão,SC,False,27.0,,,
4219200,Vidal Ramos,SC,False,31.88,,,
4219309,Videira,SC,True,1.73,,,
4219358,Vitor Meireles,SC,False,47.74,,,
4219408,Witmarsum,SC,False,38.58,,,
4219507,Xanxerê,SC,True,3.52,,,
4219606,Xavantina,SC,False,17.07,,,
4219705,Xaxim,SC,False,18.68,,,
4219853,Zortéa,SC,False,34.06,,,
4200408,Água Doce,SC,False,45.26,,,
4200556,Águas Frias,SC,False,36.79,,,
4200606,Águas Mornas,SC,False,38.47,,,
4200507,Águas de Chapecó,SC,False,30.86,,,
2800100,Amparo do São Francisco,SE,False,53.5,,,
2800209,Aquidabã,SE,False,71.95,,,
2800308,Aracaju,SE,True,2.32,,,
2800407,Arauá,SE,False,64.32,,,
2800506,Areia Branca,SE,False,35.71,,,
2800605,Barra dos Coqueiros,SE,False,18.92,,,
2800670,Boquim,SE,False,59.22,,,
2800704,Brejo Grande,SE,False,79.64,,,
2801009,Campo do Brito,SE,False,52.82,,,
2801108,Canhoba,SE,False,58.21,,,
2801207,Canindé de São Francisco,SE,False,50.59,,,
2801306,Capela,SE,False,57.62,,,
2801405,Carira,SE,False,98.17,,,
2801504,Carmópolis,SE,False,37.51,,,
2801603,Cedro de São João,SE,False,62.23,,,
2801702,Cristinápolis,SE,False,90.34,,,
2801900,Cumbe,SE,False,72.51,,,
2802007,Divina Pastora,SE,False,35.79,,,
2802106,Estância,SE,False,46.44,,,
2802205,Feira Nova,SE,False,83.15,,,
2802304,Frei Paulo,SE,False,76.24,,,
2802403,Gararu,SE,False,68.9,,,
2802502,General Maynard,SE,False,34.21,,,
2802601,Graccho Cardoso,SE,False,81.33,,,
2802700,Ilha das Flores,SE,False,75.78,,,
2802809,Indiaroba,SE,False,73.77,,,
2802908,Itabaiana,SE,False,50.32,,,
2803005,Itabaianinha,SE,False,78.88,,,
2803104,Itabi,SE,False,67.3,,,
2803203,Itaporanga d'Ajuda,SE,False,28.27,,,
2803302,Japaratuba,SE,False,51.31,,,
2803401,Japoatã,SE,False,68.81,,,
2803500,Lagarto,SE,False,65.22,,,
2803609,Laranjeiras,SE,False,23.83,,,
2803708,Macambira,SE,False,67.67,,,
2803807,Malhada dos Bois,SE,False,70.33,,,
2803906,Malhador,SE,False,41.77,,,
2804003,Maruim,SE,False,28.61,,,
2804102,Moita Bonita,SE,False,52.44,,,
2804201,Monte Alegre de Sergipe,SE,False,100.29,,,
2804300,Muribeca,SE,False,67.96,,,
2804409,Neópolis,SE,False,63.34,,,
2804458,Nossa Senhora Aparecida,SE,False,84.27,,,
2804508,Nossa Senhora da Glória,SE,False,102.81,,,
2804607,Nossa Senhora das Dores,SE,False,60.61,,,
2804706,Nossa Senhora de Lourdes,SE,False,54.02,,,
2804805,Nossa Senhora do Socorro,SE,False,15.82,,,
2804904,Pacatuba,SE,False,69.92,,,
2805000,Pedra Mole,SE,False,77.43,,,
2805109,Pedrinhas,SE,False,68.31,,,
2805208,Pinhão,SE,False,88.43,,,
2805307,Pirambu,SE,False,47.31,,,
2805604,Porto da Folha,SE,False,88.15,,,
2805406,Poço Redondo,SE,False,77.49,,,
2805505,Poço Verde,SE,False,52.96,,,
2805703,Propriá,SE,False,55.65,,,
2805901,Riachuelo,SE,False,33.0,,,
2805802,Riachão do Dantas,SE,False,75.27,,,
2806008,Ribeirópolis,SE,False,66.09,,,
2806107,Rosário do Catete,SE,False,34.12,,,
2806206,Salgado,SE,False,45.49,,,
2806305,Santa Luzia do Itanhy,SE,False,63.45,,,
2806503,Santa Rosa de Lima,SE,False,43.88,,,
2806404,Santana do São Francisco,SE,False,56.51,,,
2806602,Santo Amaro das Brotas,SE,False,25.65,,,
2807105,Simão Dias,SE,False,82.89,,,
2807204,Siriri,SE,False,46.11,,,
2806701,São Cristóvão,SE,False,16.29,,,
2806800,São Domingos,SE,False,59.8,,,
2806909,São Francisco,SE,False,67.54,,,
2807006,São Miguel do Aleixo,SE,False,72.78,,,
2807303,Telha,SE,False,54.25,,,
2807402,Tobias Barreto,SE,False,53.48,,,
2807501,Tomar do Geru,SE,False,71.15,,,
2807600,Umbaúba,SE,False,79.08,,,
3500105,Adamantina,SP,True,13.97,,,
3500204,Adolfo,SP,False,41.64,,,
3500303,Aguaí,SP,False,21.0,,,
3500709,Agudos,SP,False,25.78,,,
3500758,Alambari,SP,False,24.19,,,
3500808,Alfredo Marcondes,SP,False,26.93,,,
3500907,Altair,SP,False,45.51,,,
3501004,Altinópolis,SP,False,42.37,,,
3501103,Alto Alegre,SP,False,28.05,,,
3501152,Alumínio,SP,False,16.64,,,
3501509,Alvinlândia,SP,False,25.42,,,
3501608,Americana,SP,True,4.11,,,
3501905,Amparo,SP,False,33.86,,,
3501707,Américo Brasiliense,SP,False,14.46,,,
3501806,Américo de Campos,SP,False,30.3,,,
3502002,Analândia,SP,False,28.31,,,
3502101,Andradina,SP,True,11.57,,,
3502200,Angatuba,SP,False,55.5,,,
3502309,Anhembi,SP,False,33.58,,,
3502408,Anhumas,SP,False,20.32,,,
3502507,Aparecida,SP,False,13.89,,,
3502606,Aparecida d'Oeste,SP,False,68.87,,,
3502705,Apiaí,SP,False,99.67,,,
3503000,Aramina,SP,False,26.13,,,
3503109,Arandu,SP,False,12.23,,,
3503158,Arapeí,SP,False,22.33,,,
3503208,Araraquara,SP,True,5.57,,,
3503307,Araras,SP,True,3.71,,,
3502754,Araçariguama,SP,False,9.51,,,
3502804,Araçatuba,SP,True,15.65,,,
3502903,Araçoiaba da Serra,SP,False,18.16,,,
3503356,Arco-Íris,SP,False,15.7,,,
3503406,Arealva,SP,False,12.67,,,
3503505,Areias,SP,False,32.16,,,
3503604,Areiópolis,SP,False,10.76,,,
3503703,Ariranha,SP,False,27.96,,,
3503802,Artur Nogueira,SP,False,25.79,,,
3503901,Arujá,SP,False,16.75,,,
3503950,Aspásia,SP,False,54.66,,,
3504008,Assis,SP,True,5.5,,,
3504107,Atibaia,SP,True,1.4,,,
3504206,Auriflama,SP,False,56.09,,,
3504404,Avanhandava,SP,False,10.1,,,
3504503,Avaré,SP,True,9.74,,,
3504305,Avaí,SP,False,25.85,,,
3504602,Bady Bassitt,SP,False,13.2,,,
3504701,Balbinos,SP,False,40.21,,,
3504909,Bananal,SP,False,27.36,,,
3505104,Barbosa,SP,False,17.36,,,
3505203,Bariri,SP,True,1.58,,,
3505302,Barra Bonita,SP,False,24.37,,,
3505351,Barra do Chapéu,SP,False,97.15,,,
3505401,Barra do Turvo,SP,False,71.34,,,
3505500,Barretos,SP,True,9.85,,,
3505609,Barrinha,SP,False,19.7,,,
3505708,Barueri,SP,False,24.42,,,
3505005,Barão de Antonina,SP,False,26.74,,,
3505807,Bastos,SP,False,25.65,,,
3505906,Batatais,SP,False,36.52,,,
3506003,Bauru,SP,True,12.33,,,
3506102,Bebedouro,SP,True,5.93,,,
3506201,Bento de Abreu,SP,False,47.18,,,
3506300,Bernardino de Campos,SP,False,43.58,,,
3506359,Bertioga,SP,False,57.71,,,
3506409,Bilac,SP,False,31.98,,,
3506508,Birigui,SP,False,15.02,,,
3506607,Biritiba Mirim,SP,False,46.55,,,
3506706,Boa Esperança do Sul,SP,False,28.85,,,
3506805,Bocaina,SP,False,18.46,,,
3506904,Bofete,SP,False,28.3,,,
3507001,Boituva,SP,False,21.12,,,
3507100,Bom Jesus dos Perdões,SP,False,10.96,,,
3507159,Bom Sucesso de Itararé,SP,False,96.86,,,
3507308,Boracéia,SP,False,14.01,,,
3507407,Borborema,SP,False,20.79,,,
3507456,Borebi,SP,False,25.21,,,
3507209,Borá,SP,False,39.15,,,
3507506,Botucatu,SP,True,8.28,,,
3507605,Bragança Paulista,SP,True,4.92,,,
3507704,Braúna,SP,False,35.64,,,
3507753,Brejo Alegre,SP,False,22.35,,,
3507803,Brodowski,SP,False,18.4,,,
3507902,Brotas,SP,False,47.68,,,
3508009,Buri,SP,False,84.55,,,
3508108,Buritama,SP,False,25.49,,,
3508207,Buritizal,SP,False,19.93,,,
3504800,Bálsamo,SP,False,19.47,,,
3508405,Cabreúva,SP,False,16.45,,,
3508306,Cabrália Paulista,SP,False,36.8,,,
3508603,Cachoeira Paulista,SP,False,23.96,,,
3508702,Caconde,SP,False,26.26,,,
3508801,Cafelândia,SP,False,20.17,,,
3508900,Caiabu,SP,False,31.1,,,
3509007,Caieiras,SP,False,18.38,,,
3509106,Caiuá,SP,False,14.85,,,
3509205,Cajamar,SP,False,20.03,,,
3509254,Cajati,SP,False,44.76,,,
3509304,Cajobi,SP,False,37.95,,,
3509403,Cajuru,SP,False,37.15,,,
3509452,Campina do Monte Alegre,SP,False,64.93,,,
3509502,Campinas,SP,True,7.12,,,
3509601,Campo Limpo Paulista,SP,False,19.21,,,
